id,date,stars,review_text
211626983784,2021-07-04 07:29:35.063,4.0,"Пункт выдачи рядом с домом,прекрасно"
211626983784,2021-03-22 16:49:41.733,5.0,"Всегда все четко, по срокам доставки без накладок даже под Новый Год."
211626983784,2022-02-15 16:17:25.036,5.0,Хороший пункт выдачи
211626983784,2020-02-21 17:51:25.870,5.0,"Обслуживание на высшем уровне, вежливый персонал! Постоянно покупаю в Озоне"
211626983784,2021-09-24 16:14:14.786,5.0,Очень професионально работают
211626983784,2021-07-20 11:56:07.130,4.0,"какой то неприветливый персонал. но в целом отправления выдают, что еще надо?!"
211626983784,2023-06-04 16:55:51.560,5.0,Все ок.
211626983784,2020-05-15 20:47:37.166,5.0,Всё вежливо и быстро. Мне нравится.
211626983784,2020-03-22 06:27:56.505,5.0,"Чисто, быстрое обслуживание."
211626983784,2021-06-06 13:48:49.638,5.0,Пользуюсь постоянно
211626983784,2021-09-18 19:56:00.588,4.0,Вечные очереди!
211626983784,2020-08-01 13:01:57.482,5.0,Самый лучший интернет магазин!!!
211626983784,2020-11-21 15:05:43.932,5.0,"Быстро, удобно"
211626983784,2021-04-26 15:13:03.571,5.0,Просто пвз
211626983784,2020-02-21 06:42:13.948,1.0,Ни о чем
